PRVDR_CTGRY_SBTYP_CD,PRVDR_CTGRY_CD,CITY_NAME,ACPTBL_POC_SW,CMPLNC_STUS_CD,SSA_CNTY_CD,CROSS_REF_PROVIDER_NUMBER,CRTFCTN_DT,ELGBLTY_SW,FAC_NAME,INTRMDRY_CARR_CD,MDCD_VNDR_NUM,ORGNL_PRTCPTN_DT,CHOW_PRIOR_DT,INTRMDRY_CARR_PRIOR_CD,PRVDR_NUM,RGN_CD,SKLTN_REC_SW,STATE_CD,SSA_STATE_CD,STATE_RGN_CD,ST_ADR,PGM_TRMNTN_CD,TRMNTN_EXPRTN_DT,CRTFCTN_ACTN_TYPE_CD,GNRL_CNTL_TYPE_CD,ZIP_CD,FIPS_STATE_CD,FIPS_CNTY_CD,CBSA_URBN_RRL_IND,CBSA_CD,AFFILIATED_PROVIDER_NUMBER_1,AFFILIATED_PROVIDER_NUMBER_2,AFFILIATED_PROVIDER_NUMBER_3,AFFILIATED_PROVIDER_NUMBER_4,AFFILIATED_PROVIDER_NUMBER_5,AFFILIATED_PROVIDER_NUMBER_6,Geography,Civilian noninstitutionalized population,Insured Estimate,Insured %,Privately Insured Estimate,Privately Insured Percent,Public or subsidized Coveraged,"
Public coverage 
 Percent",No health insurance coverage Estimate,No health insurance coverage Percent,Summary Level,County,Place,Geography.1,Total Civilian Noninstitutionalized Population,Avg orMedian age in years,Total Households Estimate,Prop Family households,Prop Nonfamily households,Average household size,Average family size,Gps living with gcs under 18 years,Prop  Gps caring for gc over 18,Number of Veterans,Veterans as Prop of population,Unemployed veterans Prop of labour force,Hispani or Latino,Hispanicor Latino Prop,White,White Prop,Black Estimate,Black Prop,Native American/Alaskan,Native American or Alaskan Prop,Asian,Asian Prop,Native Hawaiian/Pacific Islander,Native Hawaiian or Pacific Islander Prop,"Other Race Only, Not Hispanic or Latino","Other Race Only, Not Hispanic/Latino Prop","Two or more races alone, Not Hispanic or Latino Estimate","Two or more races alone, Not Hispanic or Latino Prop",Prop Native Born,Prop Foreign born,Prop of Foreign Born who are Naturalized U.S. citizen,Pop 5 years +,Pop 5 years + foreign language at home,Pop 5 years + with poor English,Unnamed: 0,lons,lats,names,grade,addresses,ZIP2
1,22,NAPA,N,NULL,380,NULL,20110330,N,VINEYARD PATHOLOGY ASSOCIATES,NULL,NULL,20110330,NULL,NULL,05D2022306,9,Y,CA,5,M2,1000 TRANCAS ST,1,20111115,NULL,4,94558,6,55,U,34900,05D0599859,NULL,NULL,NULL,NULL,NULL,NAPA COUNTY,139286,129233,92.8,104940,75.3,44571,32,10053,7.2,50,55,NULL,NAPA COUNTY,139286,41.4,47848,68.8,31.2,2.87,3.48,3833,14.6,7410,6.7,5.1,48325,34.3,73702,52.3,3045,2.2,380,0.3,11209,8,365,0.3,145,0.1,3802,2.7,78.8,21.2,51.2,133938,35.7,14.1,200,-122.2966229,38.3251588,QUEEN OF THE VALLEY MEDICAL CENTER,a,"1000 TRANCAS STREET
                NAPA, CA 94558-2906",945582906
1,22,NAPA,N,NULL,380,NULL,20110330,N,VINEYARD PATHOLOGY ASSOCIATES,NULL,NULL,20110330,NULL,NULL,05D2022306,9,Y,CA,5,M2,1000 TRANCAS ST,1,20111115,NULL,4,94558,6,55,U,34900,05D0599859,NULL,NULL,NULL,NULL,NULL,NAPA CITY,79349,72124,90.9,58762,74.1,22675,28.6,7225,9.1,160,55,50258,NAPA COUNTY,139286,41.4,47848,68.8,31.2,2.87,3.48,3833,14.6,7410,6.7,5.1,48325,34.3,73702,52.3,3045,2.2,380,0.3,11209,8,365,0.3,145,0.1,3802,2.7,78.8,21.2,51.2,133938,35.7,14.1,200,-122.2966229,38.3251588,QUEEN OF THE VALLEY MEDICAL CENTER,a,"1000 TRANCAS STREET
                NAPA, CA 94558-2906",945582906
1,22,NAPA,N,NULL,380,NULL,20110330,N,VINEYARD PATHOLOGY ASSOCIATES,NULL,NULL,20110330,NULL,NULL,05D2022306,9,Y,CA,5,M2,1000 TRANCAS ST,1,20111115,NULL,4,94558,6,55,U,34900,05D0599859,NULL,NULL,NULL,NULL,NULL,NAPA COUNTY,139286,129233,92.8,104940,75.3,44571,32,10053,7.2,50,55,NULL,NAPA CITY,79349,38.5,28790,65.2,34.8,2.74,3.44,N,N,3615,5.9,2.7,31070,38.9,43848,55,281,0.4,178,0.2,2116,2.7,89,0.1,145,0.2,2055,2.6,80.4,19.6,47.4,75289,35.4,13.5,200,-122.2966229,38.3251588,QUEEN OF THE VALLEY MEDICAL CENTER,a,"1000 TRANCAS STREET
                NAPA, CA 94558-2906",945582906
1,22,NAPA,N,NULL,380,NULL,20110330,N,VINEYARD PATHOLOGY ASSOCIATES,NULL,NULL,20110330,NULL,NULL,05D2022306,9,Y,CA,5,M2,1000 TRANCAS ST,1,20111115,NULL,4,94558,6,55,U,34900,05D0599859,NULL,NULL,NULL,NULL,NULL,NAPA CITY,79349,72124,90.9,58762,74.1,22675,28.6,7225,9.1,160,55,50258,NAPA CITY,79349,38.5,28790,65.2,34.8,2.74,3.44,N,N,3615,5.9,2.7,31070,38.9,43848,55,281,0.4,178,0.2,2116,2.7,89,0.1,145,0.2,2055,2.6,80.4,19.6,47.4,75289,35.4,13.5,200,-122.2966229,38.3251588,QUEEN OF THE VALLEY MEDICAL CENTER,a,"1000 TRANCAS STREET
                NAPA, CA 94558-2906",945582906
1,22,HOLLISTER,N,A,450,NULL,20150603,Y,CYTODIAGNOSTICS LAB,NULL,NULL,20101004,NULL,NULL,05D2014212,9,N,CA,5,M2,911 SUNSET DR,1,20170623,2,4,95023,6,69,U,41940,05D0063233,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,191,-121.3861055,36.8338985,HAZEL HAWKINS MEMORIAL HOSPITAL,a,"911 SUNSET DRIVE
                HOLLISTER, CA 95023-5695",950235695
1,22,ONTARIO,N,NULL,460,NULL,20110711,N,"KAISER FOUNDATION HOSPITAL FONTANA, ONTARIO CAMPUS",NULL,NULL,20110711,NULL,NULL,05D2026781,9,Y,CA,5,M1,2295 S VINEYARD AVE,0,20190710,NULL,4,91761,6,71,U,40140,NULL,NULL,NULL,NULL,NULL,NULL,ONTARIO CITY,175247,159352,90.9,95007,54.2,75785,43.2,15895,9.1,160,71,53896,ONTARIO CITY,175247,33.2,50572,80.1,19.9,3.46,3.81,7359,18.3,5317,4.1,1.6,119439,67.9,30461,17.3,8500,4.8,565,0.3,11594,6.6,167,0.1,1234,0.7,3890,2.2,73.1,26.9,43.4,163653,56,19.6,38,-117.608757,34.032459,KAISER PERMANENTE ONTARIO MEDICAL CENTER,a,"2295 S VINEYARD AVE
                ONTARIO, CA 91761",91761
1,22,ONTARIO,N,NULL,460,NULL,20111014,N,KAISER FOUNDATION HOSPITAL BLOOD GAS LABORATORY,NULL,NULL,20111014,NULL,NULL,05D2031198,9,Y,CA,5,M2,2295 S VINEYARD AVE,0,20181213,NULL,3,91761,6,71,U,40140,05D0909202,NULL,NULL,NULL,NULL,NULL,ONTARIO CITY,175247,159352,90.9,95007,54.2,75785,43.2,15895,9.1,160,71,53896,ONTARIO CITY,175247,33.2,50572,80.1,19.9,3.46,3.81,7359,18.3,5317,4.1,1.6,119439,67.9,30461,17.3,8500,4.8,565,0.3,11594,6.6,167,0.1,1234,0.7,3890,2.2,73.1,26.9,43.4,163653,56,19.6,38,-117.608757,34.032459,KAISER PERMANENTE ONTARIO MEDICAL CENTER,a,"2295 S VINEYARD AVE
                ONTARIO, CA 91761",91761
1,22,SANTA ROSA,N,NULL,590,NULL,20110706,N,KFH SANTA ROSA POCT,NULL,NULL,20110706,NULL,NULL,05D2026625,9,Y,CA,5,M2,401 BICENTENNIAL WAY,0,20190705,NULL,2,95403,6,97,U,42220,05D0683953,NULL,NULL,NULL,NULL,NULL,SANTA ROSA CITY,173666,160637,92.5,119624,68.9,65140,37.5,13029,7.5,160,97,70098,SANTA ROSA CITY,173666,38.5,64155,61.2,38.8,2.68,3.39,N,N,8516,6.2,2.5,56953,32.5,93399,53.3,5359,3.1,1967,1.1,9162,5.2,1585,0.9,1559,0.9,5285,3,78.8,21.2,38.4,164871,31.5,14.5,231,-122.7270141,38.47212,KAISER FOUNDATION HOSPITAL - SANTA ROSA,a,"401 BICENTENNIAL WAY
                SANTA ROSA, CA 95403-2149",954032149
1,22,HAYWARD,N,NULL,0,NULL,20130619,N,EAST BAY PATHOLOGY ASSOCIATES,NULL,NULL,20130619,NULL,NULL,05D2060888,9,Y,CA,5,M2,27200 CALAROGA AVE,1,20150218,NULL,4,94545,6,1,U,36084,05D0597301,05D0699959,NULL,NULL,NULL,NULL,HAYWARD CITY,159560,151009,94.6,103141,64.6,57870,36.3,8551,5.4,160,1,33000,HAYWARD CITY,159560,34.9,46860,73.9,26.1,3.35,3.85,7637,19.3,4430,3.6,1.9,65718,40.9,25960,16.2,13893,8.7,350,0.2,42519,26.5,2740,1.7,267,0.2,9038,5.6,61.8,38.2,55.6,150864,59.2,20.9,211,-122.087952,37.6337041,ST. ROSE HOSPITAL,c,"27200 CALAROGA AVENUE
                HAYWARD, CA 94545-4383",945454383
1,22,BAKERSFIELD,N,NULL,140,NULL,20130729,N,SAN JOAQUIN COMMUNITY HOSPITAL ANNEX LABORATORY,NULL,NULL,20130729,NULL,NULL,05D2063207,9,Y,CA,5,M1,2615 CHESTER AVE,0,20200509,NULL,1,93301,6,29,U,12540,05D0586323,NULL,NULL,NULL,NULL,NULL,BAKERSFIELD CITY,379196,351300,92.6,201208,53.1,179494,47.3,27896,7.4,160,29,3526,BAKERSFIELD CITY,379196,31.3,118508,73.9,26.1,3.18,3.68,11115,35.2,13052,4.9,7.8,193927,50.9,120176,31.6,28012,7.4,967,0.3,26989,7.1,965,0.3,1598,0.4,8253,2.2,81.8,18.2,42.4,348592,42.9,14.1,127,-119.0205429,35.3833475,ADVENTIST HEALTH - BAKERSFIELD,a,"2615 CHESTER AVENUE
                BAKERSFIELD, CA 93301-2006",933012006
1,22,OAKLAND,N,NULL,0,NULL,20130912,N,KAISER FOUNDATION HOSPITAL LABORATORY,NULL,NULL,20130912,NULL,NULL,05D2065697,9,Y,CA,5,M2,3600 BROADWAY,1,20170913,NULL,2,94611,6,1,U,36084,05D0602613,05D1052056,NULL,NULL,NULL,NULL,OAKLAND CITY,423307,382550,90.4,256237,60.5,160262,37.9,40757,9.6,160,1,53000,OAKLAND CITY,423307,36.7,158851,55,45,2.63,3.4,9394,18.1,12670,3.7,5.6,120770,28.4,114971,27,97457,22.9,1315,0.3,65682,15.4,2563,0.6,1826,0.4,20620,4.8,71.9,28.1,42.7,398551,41.1,21.7,222,-122.2582442,37.8235195,KAISER FOUNDATION HOSPITAL - OAKLAND,b,"3600 BROADWAY
                OAKLAND, CA 94611-5730",946115730
1,22,SAN LEANDRO,N,NULL,0,NULL,20140303,N,TPMG SAN LEANDRO PPMP LABORATORY MOB,NULL,NULL,20140303,NULL,NULL,05D2074181,9,Y,CA,5,M2,2500 MERCED ST,0,20200302,NULL,4,94577,6,1,U,36084,NULL,NULL,NULL,NULL,NULL,NULL,SAN LEANDRO CITY,90331,86408,95.7,62240,68.9,35753,39.6,3923,4.3,160,1,68084,SAN LEANDRO CITY,90331,43.5,33458,63.1,36.9,2.69,3.36,N,N,4143,5.6,4.2,19706,21.8,23822,26.3,7283,8,810,0.9,33161,36.6,1297,1.4,545,0.6,3931,4.3,60.1,39.9,54,85850,50.8,29.7,216,-122.1651409,37.7063601,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,a,"2500 MERCED STREET
                SAN LEANDRO, CA 94577-4201",945774201
1,22,SAN LEANDRO,N,NULL,0,NULL,20140318,N,KFH SAN LEANDRO PPMP LABORATORY,NULL,NULL,20140318,NULL,NULL,05D2074922,9,Y,CA,5,M2,2500 MERCED ST,0,20200317,NULL,2,94577,6,1,U,36084,NULL,NULL,NULL,NULL,NULL,NULL,SAN LEANDRO CITY,90331,86408,95.7,62240,68.9,35753,39.6,3923,4.3,160,1,68084,SAN LEANDRO CITY,90331,43.5,33458,63.1,36.9,2.69,3.36,N,N,4143,5.6,4.2,19706,21.8,23822,26.3,7283,8,810,0.9,33161,36.6,1297,1.4,545,0.6,3931,4.3,60.1,39.9,54,85850,50.8,29.7,216,-122.1651409,37.7063601,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,a,"2500 MERCED STREET
                SAN LEANDRO, CA 94577-4201",945774201
1,22,SAN LEANDRO,N,NULL,0,NULL,20140508,N,KAISER FOUNDATION HOSPITAL SAN LEANDRO LABORATORY,NULL,NULL,20140508,NULL,NULL,05D2077472,9,Y,CA,5,M2,2500 MERCED ST,0,20190120,NULL,2,94577,6,1,U,36084,05D0062842,05D2037990,NULL,NULL,NULL,NULL,SAN LEANDRO CITY,90331,86408,95.7,62240,68.9,35753,39.6,3923,4.3,160,1,68084,SAN LEANDRO CITY,90331,43.5,33458,63.1,36.9,2.69,3.36,N,N,4143,5.6,4.2,19706,21.8,23822,26.3,7283,8,810,0.9,33161,36.6,1297,1.4,545,0.6,3931,4.3,60.1,39.9,54,85850,50.8,29.7,216,-122.1651409,37.7063601,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,a,"2500 MERCED STREET
                SAN LEANDRO, CA 94577-4201",945774201
1,22,ORANGE,N,NULL,400,NULL,20131223,N,ST JOSEPH HERTIAGE MEDICAL GROUP WELLNESS CENTER,NULL,NULL,20131223,NULL,NULL,05D2070756,9,Y,CA,5,M1,1100 WEST STEWART DR,0,20200829,NULL,1,92868,6,59,U,11244,NULL,NULL,NULL,NULL,NULL,NULL,ORANGE COUNTY,3175155,2939104,92.6,2115027,66.6,1089022,34.3,236051,7.4,50,59,NULL,ORANGE COUNTY,3175155,37.9,1037312,71.9,28.1,3.03,3.52,85231,17.7,109404,4.4,5.4,1091887,34.2,1287395,40.4,52246,1.6,5735,0.2,649015,20.3,7426,0.2,4439,0.1,92257,2.9,69.9,30.1,55.1,3003239,46,19.5,60,-117.8652002,33.7819985,ST. JOSEPH HOSPITAL OF ORANGE,a,"1100 WEST STEWART DRIVE
                ORANGE, CA 92868-5600",928685600
1,22,ORANGE,N,NULL,400,NULL,20131223,N,ST JOSEPH HERTIAGE MEDICAL GROUP WELLNESS CENTER,NULL,NULL,20131223,NULL,NULL,05D2070756,9,Y,CA,5,M1,1100 WEST STEWART DR,0,20200829,NULL,1,92868,6,59,U,11244,NULL,NULL,NULL,NULL,NULL,NULL,ORANGE CITY,136749,128171,93.7,95488,69.8,42290,30.9,8578,6.3,160,59,53980,ORANGE COUNTY,3175155,37.9,1037312,71.9,28.1,3.03,3.52,85231,17.7,109404,4.4,5.4,1091887,34.2,1287395,40.4,52246,1.6,5735,0.2,649015,20.3,7426,0.2,4439,0.1,92257,2.9,69.9,30.1,55.1,3003239,46,19.5,60,-117.8652002,33.7819985,ST. JOSEPH HOSPITAL OF ORANGE,a,"1100 WEST STEWART DRIVE
                ORANGE, CA 92868-5600",928685600
1,22,ORANGE,N,NULL,400,NULL,20131223,N,ST JOSEPH HERTIAGE MEDICAL GROUP WELLNESS CENTER,NULL,NULL,20131223,NULL,NULL,05D2070756,9,Y,CA,5,M1,1100 WEST STEWART DR,0,20200829,NULL,1,92868,6,59,U,11244,NULL,NULL,NULL,NULL,NULL,NULL,ORANGE COUNTY,3175155,2939104,92.6,2115027,66.6,1089022,34.3,236051,7.4,50,59,NULL,ORANGE CITY,136749,35.2,42663,72.1,27.9,3.13,3.43,N,N,4502,4,0,56866,40.5,63066,44.9,1434,1,252,0.2,15686,11.2,155,0.1,185,0.1,2913,2.1,76.4,23.6,45.9,133673,42.2,14.4,60,-117.8652002,33.7819985,ST. JOSEPH HOSPITAL OF ORANGE,a,"1100 WEST STEWART DRIVE
                ORANGE, CA 92868-5600",928685600
1,22,ORANGE,N,NULL,400,NULL,20131223,N,ST JOSEPH HERTIAGE MEDICAL GROUP WELLNESS CENTER,NULL,NULL,20131223,NULL,NULL,05D2070756,9,Y,CA,5,M1,1100 WEST STEWART DR,0,20200829,NULL,1,92868,6,59,U,11244,NULL,NULL,NULL,NULL,NULL,NULL,ORANGE CITY,136749,128171,93.7,95488,69.8,42290,30.9,8578,6.3,160,59,53980,ORANGE CITY,136749,35.2,42663,72.1,27.9,3.13,3.43,N,N,4502,4,0,56866,40.5,63066,44.9,1434,1,252,0.2,15686,11.2,155,0.1,185,0.1,2913,2.1,76.4,23.6,45.9,133673,42.2,14.4,60,-117.8652002,33.7819985,ST. JOSEPH HOSPITAL OF ORANGE,a,"1100 WEST STEWART DRIVE
                ORANGE, CA 92868-5600",928685600
1,22,RIVERSIDE,N,NULL,430,NULL,20140312,N,KAISER FOUNDATION HOSPITAL RIVERSIDE,NULL,NULL,20140312,NULL,NULL,05D2074637,9,Y,CA,5,M1,10800 MAGNOLIA AVE,0,20200615,NULL,2,92505,6,65,U,40140,05D0573874,05D0702579,05D2074183,05D2076898,NULL,NULL,RIVERSIDE COUNTY,2400720,2208502,92,1395539,58.1,1017612,42.4,192218,8,50,65,NULL,RIVERSIDE COUNTY,2400720,35.6,718733,72.4,27.6,3.32,3.95,89658,18.1,122152,6.8,5.3,1188993,49.1,851484,35.1,147495,6.1,11358,0.5,155732,6.4,4664,0.2,8014,0.3,55526,2.3,78.8,21.2,49.8,2264417,40.7,15.4,30,-117.4691755,33.9047622,KAISER PERMANENTE RIVERSIDE MEDICAL CENTER,a,"10800 MAGNOLIA AVENUE
                RIVERSIDE, CA 92505-3000",925053000
1,22,RIVERSIDE,N,NULL,430,NULL,20140429,N,SCPMG RIVERSIDE MEDICAL OFICE,NULL,NULL,20140429,NULL,NULL,05D2076898,9,Y,CA,5,M1,10800 MAGNOLIA AVE,0,20200428,NULL,4,92505,6,65,U,40140,05D0573874,05D0702579,NULL,NULL,NULL,NULL,RIVERSIDE COUNTY,2400720,2208502,92,1395539,58.1,1017612,42.4,192218,8,50,65,NULL,RIVERSIDE COUNTY,2400720,35.6,718733,72.4,27.6,3.32,3.95,89658,18.1,122152,6.8,5.3,1188993,49.1,851484,35.1,147495,6.1,11358,0.5,155732,6.4,4664,0.2,8014,0.3,55526,2.3,78.8,21.2,49.8,2264417,40.7,15.4,30,-117.4691755,33.9047622,KAISER PERMANENTE RIVERSIDE MEDICAL CENTER,a,"10800 MAGNOLIA AVENUE
                RIVERSIDE, CA 92505-3000",925053000
1,22,RIVERSIDE,N,NULL,430,NULL,20140312,N,KAISER FOUNDATION HOSPITAL RIVERSIDE,NULL,NULL,20140312,NULL,NULL,05D2074637,9,Y,CA,5,M1,10800 MAGNOLIA AVE,0,20200615,NULL,2,92505,6,65,U,40140,05D0573874,05D0702579,05D2074183,05D2076898,NULL,NULL,RIVERSIDE CITY,325167,297047,91.4,187191,57.6,129149,39.7,28120,8.6,160,65,62000,RIVERSIDE COUNTY,2400720,35.6,718733,72.4,27.6,3.32,3.95,89658,18.1,122152,6.8,5.3,1188993,49.1,851484,35.1,147495,6.1,11358,0.5,155732,6.4,4664,0.2,8014,0.3,55526,2.3,78.8,21.2,49.8,2264417,40.7,15.4,30,-117.4691755,33.9047622,KAISER PERMANENTE RIVERSIDE MEDICAL CENTER,a,"10800 MAGNOLIA AVENUE
                RIVERSIDE, CA 92505-3000",925053000
1,22,RIVERSIDE,N,NULL,430,NULL,20140429,N,SCPMG RIVERSIDE MEDICAL OFICE,NULL,NULL,20140429,NULL,NULL,05D2076898,9,Y,CA,5,M1,10800 MAGNOLIA AVE,0,20200428,NULL,4,92505,6,65,U,40140,05D0573874,05D0702579,NULL,NULL,NULL,NULL,RIVERSIDE CITY,325167,297047,91.4,187191,57.6,129149,39.7,28120,8.6,160,65,62000,RIVERSIDE COUNTY,2400720,35.6,718733,72.4,27.6,3.32,3.95,89658,18.1,122152,6.8,5.3,1188993,49.1,851484,35.1,147495,6.1,11358,0.5,155732,6.4,4664,0.2,8014,0.3,55526,2.3,78.8,21.2,49.8,2264417,40.7,15.4,30,-117.4691755,33.9047622,KAISER PERMANENTE RIVERSIDE MEDICAL CENTER,a,"10800 MAGNOLIA AVENUE
                RIVERSIDE, CA 92505-3000",925053000
1,22,RIVERSIDE,N,NULL,430,NULL,20140312,N,KAISER FOUNDATION HOSPITAL RIVERSIDE,NULL,NULL,20140312,NULL,NULL,05D2074637,9,Y,CA,5,M1,10800 MAGNOLIA AVE,0,20200615,NULL,2,92505,6,65,U,40140,05D0573874,05D0702579,05D2074183,05D2076898,NULL,NULL,RIVERSIDE COUNTY,2400720,2208502,92,1395539,58.1,1017612,42.4,192218,8,50,65,NULL,RIVERSIDE CITY,325167,30.9,86905,74.6,25.4,3.6,4.1,10619,18.9,14108,5.7,8,179418,54.7,92379,28.2,20192,6.2,221,0.1,26714,8.2,272,0.1,2235,0.7,6291,1.9,76.8,23.2,43.8,306903,45,14.8,30,-117.4691755,33.9047622,KAISER PERMANENTE RIVERSIDE MEDICAL CENTER,a,"10800 MAGNOLIA AVENUE
                RIVERSIDE, CA 92505-3000",925053000
1,22,RIVERSIDE,N,NULL,430,NULL,20140429,N,SCPMG RIVERSIDE MEDICAL OFICE,NULL,NULL,20140429,NULL,NULL,05D2076898,9,Y,CA,5,M1,10800 MAGNOLIA AVE,0,20200428,NULL,4,92505,6,65,U,40140,05D0573874,05D0702579,NULL,NULL,NULL,NULL,RIVERSIDE COUNTY,2400720,2208502,92,1395539,58.1,1017612,42.4,192218,8,50,65,NULL,RIVERSIDE CITY,325167,30.9,86905,74.6,25.4,3.6,4.1,10619,18.9,14108,5.7,8,179418,54.7,92379,28.2,20192,6.2,221,0.1,26714,8.2,272,0.1,2235,0.7,6291,1.9,76.8,23.2,43.8,306903,45,14.8,30,-117.4691755,33.9047622,KAISER PERMANENTE RIVERSIDE MEDICAL CENTER,a,"10800 MAGNOLIA AVENUE
                RIVERSIDE, CA 92505-3000",925053000
1,22,RIVERSIDE,N,NULL,430,NULL,20140312,N,KAISER FOUNDATION HOSPITAL RIVERSIDE,NULL,NULL,20140312,NULL,NULL,05D2074637,9,Y,CA,5,M1,10800 MAGNOLIA AVE,0,20200615,NULL,2,92505,6,65,U,40140,05D0573874,05D0702579,05D2074183,05D2076898,NULL,NULL,RIVERSIDE CITY,325167,297047,91.4,187191,57.6,129149,39.7,28120,8.6,160,65,62000,RIVERSIDE CITY,325167,30.9,86905,74.6,25.4,3.6,4.1,10619,18.9,14108,5.7,8,179418,54.7,92379,28.2,20192,6.2,221,0.1,26714,8.2,272,0.1,2235,0.7,6291,1.9,76.8,23.2,43.8,306903,45,14.8,30,-117.4691755,33.9047622,KAISER PERMANENTE RIVERSIDE MEDICAL CENTER,a,"10800 MAGNOLIA AVENUE
                RIVERSIDE, CA 92505-3000",925053000
1,22,RIVERSIDE,N,NULL,430,NULL,20140429,N,SCPMG RIVERSIDE MEDICAL OFICE,NULL,NULL,20140429,NULL,NULL,05D2076898,9,Y,CA,5,M1,10800 MAGNOLIA AVE,0,20200428,NULL,4,92505,6,65,U,40140,05D0573874,05D0702579,NULL,NULL,NULL,NULL,RIVERSIDE CITY,325167,297047,91.4,187191,57.6,129149,39.7,28120,8.6,160,65,62000,RIVERSIDE CITY,325167,30.9,86905,74.6,25.4,3.6,4.1,10619,18.9,14108,5.7,8,179418,54.7,92379,28.2,20192,6.2,221,0.1,26714,8.2,272,0.1,2235,0.7,6291,1.9,76.8,23.2,43.8,306903,45,14.8,30,-117.4691755,33.9047622,KAISER PERMANENTE RIVERSIDE MEDICAL CENTER,a,"10800 MAGNOLIA AVENUE
                RIVERSIDE, CA 92505-3000",925053000
1,22,SAN FRANCISCO,N,NULL,480,NULL,20141105,N,UCSF AT MISSION BAY POCT LAB,NULL,NULL,20141105,NULL,NULL,05D2086532,9,Y,CA,5,M2,1975 4TH ST,0,20190913,NULL,9,94158,6,75,U,41884,05D0594684,05D0596167,05D0988642,05D0990682,NULL,NULL,SAN FRANCISCO COUNTY,880097,848617,96.4,662633,75.3,262229,29.8,31480,3.6,50,75,NULL,SAN FRANCISCO COUNTY,880097,38.3,360323,47.6,52.4,2.4,3.17,N,N,21452,2.8,3.8,134705,15.2,355706,40.2,44460,5,1617,0.2,303501,34.3,3158,0.4,5267,0.6,35949,4.1,64.4,35.6,63.3,844517,44.3,19.5,234,-122.3902697,37.7648549,UCSF HEALTH - MISSION BAY,a,"1975 4TH ST
                SAN FANCISCO, CA 94158",94158
1,22,SAN FRANCISCO,N,NULL,480,NULL,20141105,N,UCSF AT MISSION BAY POCT LAB,NULL,NULL,20141105,NULL,NULL,05D2086532,9,Y,CA,5,M2,1975 4TH ST,0,20190913,NULL,9,94158,6,75,U,41884,05D0594684,05D0596167,05D0988642,05D0990682,NULL,NULL,SAN FRANCISCO CITY,880097,848617,96.4,662633,75.3,262229,29.8,31480,3.6,160,75,67000,SAN FRANCISCO COUNTY,880097,38.3,360323,47.6,52.4,2.4,3.17,N,N,21452,2.8,3.8,134705,15.2,355706,40.2,44460,5,1617,0.2,303501,34.3,3158,0.4,5267,0.6,35949,4.1,64.4,35.6,63.3,844517,44.3,19.5,234,-122.3902697,37.7648549,UCSF HEALTH - MISSION BAY,a,"1975 4TH ST
                SAN FANCISCO, CA 94158",94158
1,22,SAN FRANCISCO,N,NULL,480,NULL,20141105,N,UCSF AT MISSION BAY POCT LAB,NULL,NULL,20141105,NULL,NULL,05D2086532,9,Y,CA,5,M2,1975 4TH ST,0,20190913,NULL,9,94158,6,75,U,41884,05D0594684,05D0596167,05D0988642,05D0990682,NULL,NULL,SOUTH SAN FRANCISCO CITY,67378,62397,92.6,47888,71.1,21077,31.3,4981,7.4,160,81,73262,SAN FRANCISCO COUNTY,880097,38.3,360323,47.6,52.4,2.4,3.17,N,N,21452,2.8,3.8,134705,15.2,355706,40.2,44460,5,1617,0.2,303501,34.3,3158,0.4,5267,0.6,35949,4.1,64.4,35.6,63.3,844517,44.3,19.5,234,-122.3902697,37.7648549,UCSF HEALTH - MISSION BAY,a,"1975 4TH ST
                SAN FANCISCO, CA 94158",94158
1,22,SAN FRANCISCO,N,NULL,480,NULL,20141105,N,UCSF AT MISSION BAY POCT LAB,NULL,NULL,20141105,NULL,NULL,05D2086532,9,Y,CA,5,M2,1975 4TH ST,0,20190913,NULL,9,94158,6,75,U,41884,05D0594684,05D0596167,05D0988642,05D0990682,NULL,NULL,SAN FRANCISCO COUNTY,880097,848617,96.4,662633,75.3,262229,29.8,31480,3.6,50,75,NULL,SAN FRANCISCO CITY,880097,38.3,360323,47.6,52.4,2.4,3.17,N,N,21452,2.8,3.8,134705,15.2,355706,40.2,44460,5,1617,0.2,303501,34.3,3158,0.4,5267,0.6,35949,4.1,64.4,35.6,63.3,844517,44.3,19.5,234,-122.3902697,37.7648549,UCSF HEALTH - MISSION BAY,a,"1975 4TH ST
                SAN FANCISCO, CA 94158",94158
